image_name,biomarker_id,crop_path,x_px,y_px
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000008.png,291.47,436.41
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000009.png,1539.22,121.99
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000010.png,1506.09,650.63
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000011.png,1918.75,882.57
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000012.png,1506.09,891.60
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000013.png,542.19,1370.54
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000014.png,730.45,1331.38
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000015.png,909.76,929.25
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000016.png,217.32,1675.65
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000017.png,656.47,1593.21
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000018.png,981.71,1761.08
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000019.png,1321.93,1103.11
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000020.png,1287.46,939.74
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000021.png,1065.64,578.53
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000022.png,930.75,505.09
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000023.png,413.67,1491.30
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000024.png,627.99,1068.64
6a RGB,1,data/processed/positives/crops/6a-RGB/0000000025.png,654.97,1326.43
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000001.png,633.35,269.41
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000002.png,731.03,255.23
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000003.png,694.80,668.01
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000004.png,475.80,653.83
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000005.png,356.06,513.61
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000006.png,1260.40,524.64
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000007.png,1747.23,1564.47
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000008.png,1428.98,1525.08
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000009.png,1230.47,1492.00
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000010.png,2024.52,2018.22
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000011.png,1948.89,1961.50
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000012.png,1094.97,1969.38
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000013.png,723.15,1955.20
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000014.png,541.97,1414.80
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000015.png,461.62,1392.74
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000016.png,1542.42,149.67
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000017.png,1896.90,811.38
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000018.png,984.69,612.87
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000019.png,1781.89,381.27
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000020.png,1701.54,231.60
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000021.png,939.00,1739.35
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000022.png,1592.83,1904.78
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000023.png,1551.87,1887.45
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000024.png,168.58,1246.22
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000025.png,718.43,419.08
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000026.png,1762.99,1630.64
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000027.png,59.87,218.99
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000028.png,1165.87,756.24
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000029.png,1285.61,387.57
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000030.png,1570.77,1350.20
6b RGB,1,data/processed/positives/crops/6b-RGB/0000000031.png,1400.62,1006.74
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000001.png,26.78,6.30
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000002.png,737.33,37.81
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000003.png,987.84,135.49
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000004.png,1446.31,12.60
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000005.png,1312.39,496.28
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000006.png,1323.42,573.48
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000007.png,1447.89,523.07
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000008.png,1698.39,627.05
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000009.png,1417.95,822.41
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000010.png,956.33,950.03
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000011.png,541.97,905.91
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000012.png,472.65,927.97
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000013.png,1597.56,1881.15
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000014.png,1726.75,2030.82
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000015.png,374.97,1941.02
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000016.png,437.99,1928.41
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000017.png,412.78,1884.30
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000018.png,99.26,1952.05
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000019.png,743.64,1616.46
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000020.png,562.45,1504.60
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000021.png,883.86,1454.19
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000022.png,2022.94,1277.73
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000023.png,1536.11,1298.21
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000024.png,1857.52,1217.86
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000025.png,1885.87,1068.19
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000026.png,1323.42,116.59
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000027.png,510.46,482.10
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000028.png,275.71,426.96
6c RGB,1,data/processed/positives/crops/6c-RGB/0000000029.png,222.15,1123.33
1b RGB marked,0,data/processed/negatives/crops/0000000001.png,958.01,215.52
1b RGB marked,0,data/processed/negatives/crops/0000000002.png,490.85,120.74
1b RGB marked,0,data/processed/negatives/crops/0000000003.png,390.43,95.91
1b RGB marked,0,data/processed/negatives/crops/0000000004.png,10.16,119.61
1b RGB marked,0,data/processed/negatives/crops/0000000005.png,128.64,854.20
1b RGB marked,0,data/processed/negatives/crops/0000000006.png,1359.72,1360.85
1b RGB marked,0,data/processed/negatives/crops/0000000007.png,1710.65,1284.11
1b RGB marked,0,data/processed/negatives/crops/0000000008.png,1729.83,1361.97
1b RGB marked,0,data/processed/negatives/crops/0000000009.png,1657.61,1820.10
1b RGB marked,0,data/processed/negatives/crops/0000000010.png,1831.39,1875.39
1b RGB marked,0,data/processed/negatives/crops/0000000011.png,1776.10,1894.58
1b RGB marked,0,data/processed/negatives/crops/0000000012.png,1884.42,2006.29
1b RGB marked,0,data/processed/negatives/crops/0000000013.png,1912.63,1902.48
1b RGB marked,0,data/processed/negatives/crops/0000000014.png,1033.61,1987.11
1b RGB marked,0,data/processed/negatives/crops/0000000015.png,288.87,1192.71
1b RGB marked,0,data/processed/negatives/crops/0000000016.png,668.01,461.51
1b RGB marked,0,data/processed/negatives/crops/0000000017.png,753.77,269.69
1b RGB marked,0,data/processed/negatives/crops/0000000018.png,1814.46,517.93
1b RGB marked,0,data/processed/negatives/crops/0000000019.png,785.19,1531.24
1b RGB marked,0,data/processed/negatives/crops/0000000020.png,712.66,909.53
1b RGB marked,0,data/processed/negatives/crops/0000000021.png,848.51,427.13
1b RGB marked,0,data/processed/negatives/crops/0000000022.png,74.83,581.41
1b RGB marked,0,data/processed/negatives/crops/0000000023.png,1023.84,1506.66
1b RGB marked,0,data/processed/negatives/crops/0000000024.png,1213.20,607.44
1b RGB marked,0,data/processed/negatives/crops/0000000025.png,1259.84,1314.49
1b RGB marked,0,data/processed/negatives/crops/0000000026.png,1952.94,881.89
1c RGB marked,0,data/processed/negatives/crops/0000000027.png,1053.51,871.94
1c RGB marked,0,data/processed/negatives/crops/0000000028.png,1310.99,808.34
1c RGB marked,0,data/processed/negatives/crops/0000000029.png,1041.20,740.64
1c RGB marked,0,data/processed/negatives/crops/0000000030.png,1031.97,1058.64
1c RGB marked,0,data/processed/negatives/crops/0000000031.png,1308.94,1039.15
1c RGB marked,0,data/processed/negatives/crops/0000000032.png,1357.15,1215.59
1c RGB marked,0,data/processed/negatives/crops/0000000033.png,1222.77,1581.81
1c RGB marked,0,data/processed/negatives/crops/0000000034.png,1351.00,1729.52
1c RGB marked,0,data/processed/negatives/crops/0000000035.png,1380.75,1984.95
1c RGB marked,0,data/processed/negatives/crops/0000000036.png,1688.49,1641.30
1c RGB marked,0,data/processed/negatives/crops/0000000037.png,1726.45,1063.77
1c RGB marked,0,data/processed/negatives/crops/0000000038.png,1753.12,776.54
1c RGB marked,0,data/processed/negatives/crops/0000000039.png,1454.61,539.58
1c RGB marked,0,data/processed/negatives/crops/0000000040.png,424.69,408.27
1c RGB marked,0,data/processed/negatives/crops/0000000041.png,366.22,694.48
1c RGB marked,0,data/processed/negatives/crops/0000000042.png,295.43,1530.52
1c RGB marked,0,data/processed/negatives/crops/0000000043.png,99.50,1711.06
1c RGB marked,0,data/processed/negatives/crops/0000000044.png,1146.86,2000.34
1c RGB marked,0,data/processed/negatives/crops/0000000045.png,1247.39,1925.45
1c RGB marked,0,data/processed/negatives/crops/0000000046.png,572.40,1255.60
1c RGB marked,0,data/processed/negatives/crops/0000000047.png,1741.83,491.37
1c RGB marked,0,data/processed/negatives/crops/0000000048.png,1709.16,1991.09
1c RGB marked,0,data/processed/negatives/crops/0000000049.png,331.26,1023.15
1c RGB marked,0,data/processed/negatives/crops/0000000050.png,622.58,761.19
1c RGB marked,0,data/processed/negatives/crops/0000000051.png,727.13,825.80
2a RGB marked,0,data/processed/negatives/crops/0000000052.png,1571.96,16.36
2a RGB marked,0,data/processed/negatives/crops/0000000053.png,1590.13,129.03
2a RGB marked,0,data/processed/negatives/crops/0000000054.png,390.06,865.10
2a RGB marked,0,data/processed/negatives/crops/0000000055.png,179.17,784.55
2a RGB marked,0,data/processed/negatives/crops/0000000056.png,1437.38,1512.47
2a RGB marked,0,data/processed/negatives/crops/0000000057.png,881.12,1555.38
2a RGB marked,0,data/processed/negatives/crops/0000000058.png,1828.14,1866.45
2a RGB marked,0,data/processed/negatives/crops/0000000059.png,1605.94,1783.70
2a RGB marked,0,data/processed/negatives/crops/0000000060.png,988.39,335.59
2a RGB marked,0,data/processed/negatives/crops/0000000061.png,383.10,488.83
2b RGB marked,0,data/processed/negatives/crops/0000000062.png,917.08,1172.51
2b RGB marked,0,data/processed/negatives/crops/0000000063.png,50.26,1320.22
2b RGB marked,0,data/processed/negatives/crops/0000000064.png,1831.09,561.05
2b RGB marked,0,data/processed/negatives/crops/0000000065.png,1759.31,1410.67
2b RGB marked,0,data/processed/negatives/crops/0000000066.png,1857.46,1968.79
2b RGB marked,0,data/processed/negatives/crops/0000000067.png,1318.39,1721.23
2b RGB marked,0,data/processed/negatives/crops/0000000068.png,1021.02,1649.45
2b RGB marked,0,data/processed/negatives/crops/0000000069.png,1084.01,1554.23
2b RGB marked,0,data/processed/negatives/crops/0000000070.png,451.18,925.80
2b RGB marked,0,data/processed/negatives/crops/0000000071.png,1300.81,612.32
2b RGB marked,0,data/processed/negatives/crops/0000000072.png,314.77,1703.70
2b RGB marked,0,data/processed/negatives/crops/0000000073.png,519.73,1159.41
2c RGB marked,0,data/processed/negatives/crops/0000000074.png,1084.10,742.76
2c RGB marked,0,data/processed/negatives/crops/0000000075.png,1323.03,696.33
2c RGB marked,0,data/processed/negatives/crops/0000000076.png,1501.90,619.87
2c RGB marked,0,data/processed/negatives/crops/0000000077.png,765.97,2028.92
2c RGB marked,0,data/processed/negatives/crops/0000000078.png,1882.83,496.99
2c RGB marked,0,data/processed/negatives/crops/0000000079.png,1850.06,772.79
2c RGB marked,0,data/processed/negatives/crops/0000000080.png,1845.97,219.82
2c RGB marked,0,data/processed/negatives/crops/0000000081.png,879.29,341.34
2c RGB marked,0,data/processed/negatives/crops/0000000082.png,113.32,1485.51
3a overlay without scale,0,data/processed/negatives/crops/0000000083.png,1453.37,1298.78
3a overlay without scale,0,data/processed/negatives/crops/0000000084.png,1523.33,1445.48
3a overlay without scale,0,data/processed/negatives/crops/0000000085.png,2006.29,1601.19
3a overlay without scale,0,data/processed/negatives/crops/0000000086.png,657.85,1804.31
3a overlay without scale,0,data/processed/negatives/crops/0000000087.png,343.03,1833.64
3a overlay without scale,0,data/processed/negatives/crops/0000000088.png,109.45,1482.71
3a overlay without scale,0,data/processed/negatives/crops/0000000089.png,199.73,473.93
3a overlay without scale,0,data/processed/negatives/crops/0000000090.png,1545.90,141.05
3a overlay without scale,0,data/processed/negatives/crops/0000000091.png,1702.75,677.04
3a overlay without scale,0,data/processed/negatives/crops/0000000092.png,1955.51,762.80
3a overlay without scale,0,data/processed/negatives/crops/0000000093.png,971.55,1774.97
3a overlay without scale,0,data/processed/negatives/crops/0000000094.png,53.03,406.22
3a overlay without scale,0,data/processed/negatives/crops/0000000095.png,1919.40,894.82
3a overlay without scale,0,data/processed/negatives/crops/0000000096.png,1271.70,1046.02
3a overlay without scale,0,data/processed/negatives/crops/0000000097.png,1286.37,1750.14
3a overlay without scale,0,data/processed/negatives/crops/0000000098.png,656.73,396.07
3a overlay without scale,0,data/processed/negatives/crops/0000000099.png,2023.21,1169.02
3b RGB marked,0,data/processed/negatives/crops/0000000100.png,1388.66,1487.01
3b RGB marked,0,data/processed/negatives/crops/0000000101.png,1336.95,1422.58
3b RGB marked,0,data/processed/negatives/crops/0000000102.png,183.97,1643.00
3b RGB marked,0,data/processed/negatives/crops/0000000103.png,189.90,1602.31
3b RGB marked,0,data/processed/negatives/crops/0000000104.png,126.32,1655.72
3b RGB marked,0,data/processed/negatives/crops/0000000105.png,80.54,1281.00
3b RGB marked,0,data/processed/negatives/crops/0000000106.png,273.83,1343.73
3b RGB marked,0,data/processed/negatives/crops/0000000107.png,167.86,1091.09
3b RGB marked,0,data/processed/negatives/crops/0000000108.png,233.99,1063.12
3b RGB marked,0,data/processed/negatives/crops/0000000109.png,137.34,782.50
3b RGB marked,0,data/processed/negatives/crops/0000000110.png,283.16,681.62
3b RGB marked,0,data/processed/negatives/crops/0000000111.png,345.89,645.16
3b RGB marked,0,data/processed/negatives/crops/0000000112.png,313.68,428.98
3b RGB marked,0,data/processed/negatives/crops/0000000113.png,155.99,496.80
3b RGB marked,0,data/processed/negatives/crops/0000000114.png,1957.53,370.48
3b RGB marked,0,data/processed/negatives/crops/0000000115.png,1757.45,373.02
3b RGB marked,0,data/processed/negatives/crops/0000000116.png,1450.55,1598.91
3b RGB marked,0,data/processed/negatives/crops/0000000117.png,984.27,1626.89
3b RGB marked,0,data/processed/negatives/crops/0000000118.png,838.46,1371.71
3b RGB marked,0,data/processed/negatives/crops/0000000119.png,786.74,1398.84
3b RGB marked,0,data/processed/negatives/crops/0000000120.png,192.45,1784.58
3b RGB marked,0,data/processed/negatives/crops/0000000121.png,276.38,2010.94
3b RGB marked,0,data/processed/negatives/crops/0000000122.png,856.26,2008.39
3b RGB marked,0,data/processed/negatives/crops/0000000123.png,829.13,1970.24
3b RGB marked,0,data/processed/negatives/crops/0000000124.png,1374.25,2013.48
3b RGB marked,0,data/processed/negatives/crops/0000000125.png,1847.31,647.70
3b RGB marked,0,data/processed/negatives/crops/0000000126.png,1829.51,577.34
3b RGB marked,0,data/processed/negatives/crops/0000000127.png,1761.69,613.79
3b RGB marked,0,data/processed/negatives/crops/0000000128.png,1927.01,75.45
3b RGB marked,0,data/processed/negatives/crops/0000000129.png,806.24,71.21
3b RGB marked,0,data/processed/negatives/crops/0000000130.png,1218.26,100.04
3b RGB marked,0,data/processed/negatives/crops/0000000131.png,1318.30,76.30
3b RGB marked,0,data/processed/negatives/crops/0000000132.png,679.07,1080.92
3b RGB marked,0,data/processed/negatives/crops/0000000133.png,627.36,1085.16
3b RGB marked,0,data/processed/negatives/crops/0000000134.png,636.68,1563.31
3b RGB marked,0,data/processed/negatives/crops/0000000135.png,520.54,1530.24
3b RGB marked,0,data/processed/negatives/crops/0000000136.png,688.40,1771.86
3b RGB marked,0,data/processed/negatives/crops/0000000137.png,454.41,1908.35
3b RGB marked,0,data/processed/negatives/crops/0000000138.png,1442.92,1732.02
3b RGB marked,0,data/processed/negatives/crops/0000000139.png,2044.85,1534.48
3b RGB marked,0,data/processed/negatives/crops/0000000140.png,1609.94,125.47
3b RGB marked,0,data/processed/negatives/crops/0000000141.png,287.40,454.41
3b RGB marked,0,data/processed/negatives/crops/0000000142.png,243.31,1139.42
3b RGB marked,0,data/processed/negatives/crops/0000000143.png,403.54,1280.15
3b RGB marked,0,data/processed/negatives/crops/0000000144.png,403.54,1459.88
3b RGB marked,0,data/processed/negatives/crops/0000000145.png,1884.62,1520.92
3b RGB marked,0,data/processed/negatives/crops/0000000146.png,1512.44,818.11
3b overlay1,0,data/processed/negatives/crops/0000000147.png,276.97,677.97
3b overlay1,0,data/processed/negatives/crops/0000000148.png,351.57,646.26
3b overlay1,0,data/processed/negatives/crops/0000000149.png,311.47,431.77
3c-overlay-,0,data/processed/negatives/crops/0000000150.png,1106.85,297.49
3c-overlay-,0,data/processed/negatives/crops/0000000151.png,1149.94,322.11
3c-overlay-,0,data/processed/negatives/crops/0000000152.png,806.29,94.37
3c-overlay-,0,data/processed/negatives/crops/0000000153.png,131.30,761.15
3c-overlay-,0,data/processed/negatives/crops/0000000154.png,151.82,987.86
3c-overlay-,0,data/processed/negatives/crops/0000000155.png,295.43,1148.91
3c-overlay-,0,data/processed/negatives/crops/0000000156.png,1377.67,1274.06
3c-overlay-,0,data/processed/negatives/crops/0000000157.png,1385.88,1460.76
3c-overlay-,0,data/processed/negatives/crops/0000000158.png,1494.61,1577.70
3c-overlay-,0,data/processed/negatives/crops/0000000159.png,1261.75,1635.15
3c-overlay-,0,data/processed/negatives/crops/0000000160.png,1260.73,1809.54
3c-overlay-,0,data/processed/negatives/crops/0000000161.png,1740.81,1984.95
3c-overlay-,0,data/processed/negatives/crops/0000000162.png,132.33,115.92
3c-overlay-,0,data/processed/negatives/crops/0000000163.png,423.66,1503.84
3c-overlay-,0,data/processed/negatives/crops/0000000164.png,413.40,1680.28
3c-overlay-,0,data/processed/negatives/crops/0000000165.png,23.59,1928.53
3c-overlay-,0,data/processed/negatives/crops/0000000166.png,52.32,1872.11
3c-overlay-,0,data/processed/negatives/crops/0000000167.png,958.11,1707.98
3c-overlay-,0,data/processed/negatives/crops/0000000168.png,937.59,1276.11
3c-overlay-,0,data/processed/negatives/crops/0000000169.png,843.22,1187.89
3c-overlay-,0,data/processed/negatives/crops/0000000170.png,694.48,1199.18
3c-overlay-,0,data/processed/negatives/crops/0000000171.png,880.15,1061.72
3c-overlay-,0,data/processed/negatives/crops/0000000172.png,1460.76,291.33
3c-overlay-,0,data/processed/negatives/crops/0000000173.png,1903.91,779.62
3c-overlay-,0,data/processed/negatives/crops/0000000174.png,861.68,567.28
3c-overlay-,0,data/processed/negatives/crops/0000000175.png,882.20,21.54
4a RGB marked,0,data/processed/negatives/crops/0000000176.png,1264.60,1528.93
4a RGB marked,0,data/processed/negatives/crops/0000000177.png,826.04,2012.54
4a RGB marked,0,data/processed/negatives/crops/0000000178.png,814.03,1821.80
4a RGB marked,0,data/processed/negatives/crops/0000000179.png,307.89,1318.66
4a RGB marked,0,data/processed/negatives/crops/0000000180.png,295.87,1282.62
4a RGB marked,0,data/processed/negatives/crops/0000000181.png,240.30,1422.29
4a RGB marked,0,data/processed/negatives/crops/0000000182.png,39.05,1297.64
4a RGB marked,0,data/processed/negatives/crops/0000000183.png,6.01,1476.36
4a RGB marked,0,data/processed/negatives/crops/0000000184.png,69.09,1477.86
4a RGB marked,0,data/processed/negatives/crops/0000000185.png,681.86,428.04
4a RGB marked,0,data/processed/negatives/crops/0000000186.png,911.65,464.09
4a RGB marked,0,data/processed/negatives/crops/0000000187.png,1458.34,196.75
4a RGB marked,0,data/processed/negatives/crops/0000000188.png,1814.29,84.11
4a RGB marked,0,data/processed/negatives/crops/0000000189.png,1860.85,273.34
4a RGB marked,0,data/processed/negatives/crops/0000000190.png,1683.62,449.07
4a RGB marked,0,data/processed/negatives/crops/0000000191.png,1943.45,678.86
4a RGB marked,0,data/processed/negatives/crops/0000000192.png,1856.34,895.13
4a RGB marked,0,data/processed/negatives/crops/0000000193.png,1548.45,1019.79
4a RGB marked,0,data/processed/negatives/crops/0000000194.png,958.21,1046.82
4a RGB marked,0,data/processed/negatives/crops/0000000195.png,1025.79,1162.47
4a RGB marked,0,data/processed/negatives/crops/0000000196.png,1034.81,1281.12
4a RGB marked,0,data/processed/negatives/crops/0000000197.png,578.23,802.01
4a RGB marked,0,data/processed/negatives/crops/0000000198.png,1773.73,561.04
4a RGB marked,0,data/processed/negatives/crops/0000000199.png,646.68,1463.42
4a RGB marked,0,data/processed/negatives/crops/0000000200.png,600.76,1360.39
4a RGB marked,0,data/processed/negatives/crops/0000000201.png,1854.41,1185.38
4a overlay,0,data/processed/negatives/crops/0000000202.png,827.41,2008.44
4a overlay,0,data/processed/negatives/crops/0000000203.png,1018.56,1163.29
4a overlay,0,data/processed/negatives/crops/0000000204.png,958.48,1055.42
4a overlay,0,data/processed/negatives/crops/0000000205.png,914.79,471.05
4a overlay,0,data/processed/negatives/crops/0000000206.png,831.50,401.42
4a overlay,0,data/processed/negatives/crops/0000000207.png,673.12,420.53
4a overlay,0,data/processed/negatives/crops/0000000208.png,1467.76,193.88
4a overlay,0,data/processed/negatives/crops/0000000209.png,1406.32,213.00
4a overlay,0,data/processed/negatives/crops/0000000210.png,1679.39,432.82
4a overlay,0,data/processed/negatives/crops/0000000211.png,1768.14,499.72
4a overlay,0,data/processed/negatives/crops/0000000212.png,1773.60,565.26
4a overlay,0,data/processed/negatives/crops/0000000213.png,1955.19,686.78
4a overlay,0,data/processed/negatives/crops/0000000214.png,1814.56,95.58
4a overlay,0,data/processed/negatives/crops/0000000215.png,1854.16,1186.50
4a overlay,0,data/processed/negatives/crops/0000000216.png,1268.42,1525.11
4a overlay,0,data/processed/negatives/crops/0000000217.png,564.20,1175.79
4a overlay,0,data/processed/negatives/crops/0000000218.png,594.66,1363.10
4a overlay,0,data/processed/negatives/crops/0000000219.png,642.06,1459.02
4a overlay,0,data/processed/negatives/crops/0000000220.png,309.18,1314.58
4a overlay,0,data/processed/negatives/crops/0000000221.png,299.02,1284.11
4a overlay,0,data/processed/negatives/crops/0000000222.png,242.61,1428.55
4a overlay,0,data/processed/negatives/crops/0000000223.png,82.37,1051.67
4a overlay,0,data/processed/negatives/crops/0000000224.png,1549.29,1015.56
4a overlay,0,data/processed/negatives/crops/0000000225.png,1622.34,1464.35
4b overlay1,0,data/processed/negatives/crops/0000000226.png,125.36,952.03
4b overlay1,0,data/processed/negatives/crops/0000000227.png,1480.79,1590.02
4b overlay1,0,data/processed/negatives/crops/0000000228.png,1886.68,1372.81
4b overlay1,0,data/processed/negatives/crops/0000000229.png,2044.32,1773.73
4b overlay1,0,data/processed/negatives/crops/0000000230.png,1712.91,1773.73
4b overlay1,0,data/processed/negatives/crops/0000000231.png,1693.05,661.58
4b overlay1,0,data/processed/negatives/crops/0000000232.png,1212.69,716.19
4b overlay1,0,data/processed/negatives/crops/0000000233.png,1179.17,690.13
4b overlay1,0,data/processed/negatives/crops/0000000234.png,23.58,701.30
4b overlay1,0,data/processed/negatives/crops/0000000235.png,62.06,948.30
4b overlay1,0,data/processed/negatives/crops/0000000236.png,606.96,1145.66
4b overlay1,0,data/processed/negatives/crops/0000000237.png,1427.42,759.64
4c overlay,0,data/processed/negatives/crops/0000000238.png,1677.78,1143.44
4c overlay,0,data/processed/negatives/crops/0000000239.png,1670.26,472.50
4c overlay,0,data/processed/negatives/crops/0000000240.png,1643.82,525.36
4c overlay,0,data/processed/negatives/crops/0000000241.png,1443.92,497.28
4c overlay,0,data/processed/negatives/crops/0000000242.png,1493.48,591.45
4c overlay,0,data/processed/negatives/crops/0000000243.png,1096.98,550.14
4c overlay,0,data/processed/negatives/crops/0000000244.png,918.56,614.58
4c overlay,0,data/processed/negatives/crops/0000000245.png,857.43,606.32
4c overlay,0,data/processed/negatives/crops/0000000246.png,783.72,2002.98
4c overlay,0,data/processed/negatives/crops/0000000247.png,565.26,308.57
4c overlay,0,data/processed/negatives/crops/0000000248.png,1414.51,314.03
4c overlay,0,data/processed/negatives/crops/0000000249.png,1668.47,963.94
4c overlay,0,data/processed/negatives/crops/0000000250.png,453.30,805.56
5a overlay,0,data/processed/negatives/crops/0000000251.png,1341.77,967.34
5a overlay,0,data/processed/negatives/crops/0000000252.png,1159.17,1074.03
5a overlay,0,data/processed/negatives/crops/0000000253.png,649.34,1086.34
5a overlay,0,data/processed/negatives/crops/0000000254.png,191.83,1320.22
5a overlay,0,data/processed/negatives/crops/0000000255.png,64.63,1903.91
5a overlay,0,data/processed/negatives/crops/0000000256.png,1489.48,481.11
5a overlay,0,data/processed/negatives/crops/0000000257.png,1749.01,1336.64
5a overlay,0,data/processed/negatives/crops/0000000258.png,1823.90,1225.85
5a overlay,0,data/processed/negatives/crops/0000000259.png,375.45,736.53
5a overlay,0,data/processed/negatives/crops/0000000260.png,972.47,170.29
5a overlay,0,data/processed/negatives/crops/0000000261.png,1071.98,536.50
5a overlay,0,data/processed/negatives/crops/0000000262.png,1429.99,1781.84
5a overlay,0,data/processed/negatives/crops/0000000263.png,1324.33,1735.68
5a overlay,0,data/processed/negatives/crops/0000000264.png,670.88,1856.72
5a overlay,0,data/processed/negatives/crops/0000000265.png,204.14,259.53
5b overlay1,0,data/processed/negatives/crops/0000000266.png,581.64,1267.91
5b overlay1,0,data/processed/negatives/crops/0000000267.png,132.33,1537.70
5b overlay1,0,data/processed/negatives/crops/0000000268.png,169.26,1778.76
5b overlay1,0,data/processed/negatives/crops/0000000269.png,261.58,1608.48
5b overlay1,0,data/processed/negatives/crops/0000000270.png,423.66,2005.47
5b overlay1,0,data/processed/negatives/crops/0000000271.png,1009.40,1824.92
5b overlay1,0,data/processed/negatives/crops/0000000272.png,1422.80,1415.62
5b overlay1,0,data/processed/negatives/crops/0000000273.png,1494.61,1620.79
5b overlay1,0,data/processed/negatives/crops/0000000274.png,1546.93,1717.21
5b overlay1,0,data/processed/negatives/crops/0000000275.png,1432.04,1646.43
5b overlay1,0,data/processed/negatives/crops/0000000276.png,1763.38,1657.72
5b overlay1,0,data/processed/negatives/crops/0000000277.png,1883.40,1838.26
5b overlay1,0,data/processed/negatives/crops/0000000278.png,1932.63,1936.74
5b overlay1,0,data/processed/negatives/crops/0000000279.png,1761.32,546.76
5b overlay1,0,data/processed/negatives/crops/0000000280.png,1873.14,717.04
5b overlay1,0,data/processed/negatives/crops/0000000281.png,976.58,211.32
5b overlay1,0,data/processed/negatives/crops/0000000282.png,832.96,192.85
5b overlay1,0,data/processed/negatives/crops/0000000283.png,26.67,247.22
5b overlay1,0,data/processed/negatives/crops/0000000284.png,502.65,672.93
